variant,scenario,algorithm,distance_km,wait_min,probability_of_delay,reserved_parallel,reservation_starts,price_pence_per_kwh,runtime_ms,reservation_accepted,load_multiplier,lambda_multiplier,top_k_sampled,weights_distance,weights_wait,weights_cost,battery_level_percent,battery_capacity_kwh
queue_stress,mixed,cost_optimized,4.136,0.11976047904191624,0.009580838323353299,0,0,55.0,1.5795020008226857,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.586104459986629,40.0
queue_stress,mixed,queue_aware,4.136,0.9460458240946048,0.052032520325203266,1,0,55.0,2.185340999858454,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.586104459986629,40.0
queue_stress,mixed,static_queue,4.136,0.11976047904191624,0.009580838323353299,0,0,55.0,1.4463940024143085,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.586104459986629,40.0
queue_stress,mixed,dijkstra,4.197,160.00000000000014,0.8000000000000002,0,0,55.0,46.174687005986925,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.586104459986629,40.0
queue_stress,mixed,range_aware,7.5744,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5209980047075078,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.586104459986629,40.0
queue_stress,mixed,nearest,6.0065,160.00000000000014,0.8000000000000002,0,0,55.0,0.7470490018022247,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,cost_optimized,6.2705,0.9460458240946048,0.052032520325203266,0,0,55.0,1.5698019997216761,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,queue_aware,6.2705,0.9460458240946048,0.052032520325203266,0,0,55.0,1.857119998021517,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,static_queue,6.2705,0.9460458240946048,0.052032520325203266,0,0,55.0,1.4512939960695803,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,dijkstra,6.2705,0.9460458240946048,0.052032520325203266,0,0,55.0,46.170085995981935,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,range_aware,7.8228,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.4953959980630316,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.109017618422726,40.0
queue_stress,mixed,nearest,3.3461,7.619047619047624,0.22857142857142865,0,0,55.0,0.7444489965564571,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,cost_optimized,3.3461,7.619047619047624,0.22857142857142865,0,0,55.0,1.5589000031468458,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,queue_aware,3.9945,8.897870069611702e-07,1.824063364270399e-07,1,0,55.0,1.81151699507609,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,static_queue,3.9945,6.283268058549783e-08,1.4451516534664503e-08,0,0,55.0,1.4643940012319945,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,dijkstra,3.3855,160.00000000000014,0.8000000000000002,0,0,55.0,48.518538002099376,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,range_aware,4.5832,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.584302997798659,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.092276140865337,40.0
queue_stress,mixed,nearest,3.3918000000000004,160.00000000000014,0.8000000000000002,0,0,55.0,0.7267469991347753,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,cost_optimized,3.6875999999999998,7.619047619047624,0.22857142857142865,0,0,55.0,1.703309993899893,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,queue_aware,4.1475,0.11976047904191624,0.009580838323353299,0,0,55.0,1.8182179992436431,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,static_queue,4.1475,0.11976047904191624,0.009580838323353299,0,0,55.0,1.4245929996832274,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,dijkstra,3.3918000000000004,160.00000000000014,0.8000000000000002,0,0,55.0,48.939464999421034,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,range_aware,6.7693,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.582502001838293,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.204989685677123,40.0
queue_stress,mixed,nearest,3.7639,0.11976047904191624,0.009580838323353299,0,0,55.0,0.7172460027504712,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,cost_optimized,3.7639,0.11976047904191624,0.009580838323353299,0,0,55.0,1.55840100342175,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,queue_aware,3.7639,0.9460458240946048,0.052032520325203266,1,0,55.0,1.803316998120863,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,static_queue,3.7639,0.11976047904191624,0.009580838323353299,0,0,55.0,1.4584939999622293,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,dijkstra,4.0954,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,46.89993299689377,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,range_aware,7.630199999999999,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5304990010918118,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.874632510326084,40.0
queue_stress,mixed,nearest,2.2596,0.9460458240946048,0.052032520325203266,0,0,55.0,0.7225470035336912,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,cost_optimized,2.2596,0.9460458240946048,0.052032520325203266,0,0,55.0,1.556000999698881,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,queue_aware,2.2596,0.9460458240946048,0.052032520325203266,0,0,55.0,1.8313190012122504,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,static_queue,2.2596,0.9460458240946048,0.052032520325203266,0,0,55.0,1.422091998392716,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,dijkstra,2.2596,0.9460458240946048,0.052032520325203266,0,0,55.0,49.53330400167033,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,range_aware,5.6553,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5417999966302887,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.872065187001176,40.0
queue_stress,mixed,nearest,4.0332,7.619047619047624,0.22857142857142865,0,0,55.0,0.7397480003419332,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,cost_optimized,4.0332,7.619047619047624,0.22857142857142865,0,0,55.0,1.562101002491545,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,queue_aware,4.4547,8.897870069611702e-07,1.824063364270399e-07,1,0,55.0,2.0418319982127286,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,static_queue,4.4547,6.283268058549783e-08,1.4451516534664503e-08,0,0,55.0,1.4271920008468442,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,dijkstra,4.4841999999999995,160.00000000000014,0.8000000000000002,0,0,55.0,46.690418996149674,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,range_aware,5.7615,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5325990025303327,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.814501657143566,40.0
queue_stress,mixed,nearest,2.0965,160.00000000000014,0.8000000000000002,0,0,55.0,0.717946000804659,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,cost_optimized,2.2108000000000003,7.619047619047624,0.22857142857142865,0,0,55.0,1.5644020022591576,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,queue_aware,2.5695,8.897870069611702e-07,1.824063364270399e-07,1,0,55.0,1.8459190032444894,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,static_queue,2.5695,6.283268058549783e-08,1.4451516534664503e-08,0,0,55.0,1.4535939990309998,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,dijkstra,2.0965,160.00000000000014,0.8000000000000002,0,0,55.0,47.02734099555528,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,range_aware,3.7813000000000003,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5833029974601232,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.49334367580899,40.0
queue_stress,mixed,nearest,3.3245999999999998,7.619047619047624,0.22857142857142865,0,0,55.0,0.7193470009951852,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,cost_optimized,3.3245999999999998,7.619047619047624,0.22857142857142865,0,0,55.0,1.5615010051988065,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,queue_aware,3.5225999999999997,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,1.9101230063824914,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,static_queue,3.4834,0.11976047904191624,0.009580838323353299,0,0,55.0,1.412591002008412,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,dijkstra,3.4834,0.11976047904191624,0.009580838323353299,0,0,55.0,52.056266998988576,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,range_aware,7.0054,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,2.03113099996699,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.010901573367,40.0
queue_stress,mixed,nearest,0.1007,160.00000000000014,0.8000000000000002,0,0,55.0,1.1099719995399937,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,cost_optimized,0.30419999999999997,0.9460458240946048,0.052032520325203266,0,0,55.0,1.8774220006889664,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,queue_aware,0.49610000000000004,0.9460458240946048,0.052032520325203266,1,0,55.0,1.8431189964758232,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,static_queue,0.30419999999999997,0.9460458240946048,0.052032520325203266,0,0,55.0,1.4285930010373704,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,dijkstra,0.1007,160.00000000000014,0.8000000000000002,0,0,55.0,45.698655005253386,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,range_aware,2.5406999999999997,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5085969935171306,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.370742351885312,40.0
queue_stress,mixed,nearest,4.1563,7.619047619047624,0.22857142857142865,0,0,55.0,0.7151460013119504,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,cost_optimized,4.1563,7.619047619047624,0.22857142857142865,0,0,55.0,1.6936089959926903,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,queue_aware,4.8922,2.466678147214906e-10,6.906698812201737e-11,1,0,55.0,2.108636006596498,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,static_queue,4.3028,0.9460458240946048,0.052032520325203266,0,0,55.0,1.4486930012935773,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,dijkstra,4.572,160.00000000000014,0.8000000000000002,0,0,55.0,47.25355600385228,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,range_aware,7.9169,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5598009995301254,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.329956650321666,40.0
queue_stress,mixed,nearest,0.8987,160.00000000000014,0.8000000000000002,0,0,55.0,0.717345996235963,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,cost_optimized,0.9238,0.11976047904191624,0.009580838323353299,0,0,55.0,1.583602002938278,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,queue_aware,0.9238,0.9460458240946048,0.052032520325203266,1,0,55.0,1.830618995882105,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,static_queue,0.9238,0.11976047904191624,0.009580838323353299,0,0,55.0,1.3964899990241975,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,dijkstra,0.8987,160.00000000000014,0.8000000000000002,0,0,55.0,56.27203900075983,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,range_aware,3.6668000000000003,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.6351060039596632,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.342779549786638,40.0
queue_stress,mixed,nearest,1.104,160.00000000000014,0.8000000000000002,0,0,55.0,0.7285469982889481,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,cost_optimized,1.1496,7.619047619047624,0.22857142857142865,0,0,55.0,1.5741009992780164,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,queue_aware,1.261,0.9460458240946048,0.052032520325203266,1,0,55.0,1.8752209944068454,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,static_queue,1.261,0.11976047904191624,0.009580838323353299,0,0,55.0,1.4245919956010766,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,dijkstra,1.1496,7.619047619047624,0.22857142857142865,0,0,55.0,47.112647000176366,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,range_aware,3.0277,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5647010004613549,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.203677794584841,40.0
queue_stress,mixed,nearest,0.3639,7.619047619047624,0.22857142857142865,0,0,55.0,0.794352003140375,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,cost_optimized,0.3639,7.619047619047624,0.22857142857142865,0,0,55.0,1.6752080045989715,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,queue_aware,0.3639,7.619047619047624,0.22857142857142865,0,0,55.0,1.8631209968589246,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,static_queue,0.3639,7.619047619047624,0.22857142857142865,0,0,55.0,1.4020910020917654,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,dijkstra,0.3639,7.619047619047624,0.22857142857142865,0,0,55.0,46.42290199990384,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,range_aware,4.3885,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5848019975237548,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.565163104859295,40.0
queue_stress,mixed,nearest,2.6385,7.619047619047624,0.22857142857142865,0,0,55.0,0.7310470027732663,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,cost_optimized,2.6385,7.619047619047624,0.22857142857142865,0,0,55.0,1.6470069967908785,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,queue_aware,3.0515,1.1541141364263391e-05,2.0774054455674104e-06,2,0,55.0,1.827117994253058,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,static_queue,3.0515,6.283268058549783e-08,1.4451516534664503e-08,0,0,55.0,1.42819200118538,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,dijkstra,2.9103000000000003,160.00000000000014,0.8000000000000002,0,0,55.0,50.69967899908079,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,range_aware,4.159800000000001,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,2.4417580061708577,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.986977425652604,40.0
queue_stress,mixed,nearest,1.7122,160.00000000000014,0.8000000000000002,0,0,55.0,0.8797560003586113,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,cost_optimized,2.008,7.619047619047624,0.22857142857142865,0,0,55.0,1.8464199965819716,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,queue_aware,2.5484,0.9460458240946048,0.052032520325203266,1,0,55.0,1.9103230006294325,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,static_queue,2.5484,0.11976047904191624,0.009580838323353299,0,0,55.0,1.5424000011989847,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,dijkstra,1.7122,160.00000000000014,0.8000000000000002,0,0,55.0,47.06864500622032,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,range_aware,5.0897,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.7481129980296828,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.338538503155803,40.0
queue_stress,mixed,nearest,2.1946999999999997,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,0.710546002665069,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,cost_optimized,2.1946999999999997,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,1.5730009981780313,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,queue_aware,2.1946999999999997,0.013910510858077478,0.0014606036400981353,3,0,55.0,1.8060170041280799,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,static_queue,2.1946999999999997,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,1.417592000507284,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,dijkstra,2.1946999999999997,1.1541141364263391e-05,2.0774054455674104e-06,0,0,55.0,45.75556000054348,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,range_aware,5.6776,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5593009957228787,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.536630948170092,40.0
queue_stress,mixed,nearest,4.9092,7.619047619047624,0.22857142857142865,0,0,55.0,0.7278470002347603,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,cost_optimized,5.0558000000000005,0.9460458240946048,0.052032520325203266,0,0,55.0,1.6258049945463426,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,queue_aware,5.6451,2.466678147214906e-10,6.906698812201737e-11,1,0,55.0,1.8040169961750507,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,static_queue,5.0558000000000005,0.9460458240946048,0.052032520325203266,0,0,55.0,1.420991997292731,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,dijkstra,4.9092,7.619047619047624,0.22857142857142865,0,0,55.0,48.738652003521565,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,range_aware,8.669799999999999,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,2.2987490010564215,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.690509705039016,40.0
queue_stress,mixed,nearest,0.6302000000000001,7.619047619047624,0.22857142857142865,0,0,55.0,0.7079450006131083,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,cost_optimized,0.6302000000000001,7.619047619047624,0.22857142857142865,0,0,55.0,1.9673269998747855,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,queue_aware,1.0288,0.11976047904191624,0.009580838323353299,0,0,55.0,2.6578719989629462,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,static_queue,1.0288,0.11976047904191624,0.009580838323353299,0,0,55.0,2.3310499964281917,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,dijkstra,0.6302000000000001,7.619047619047624,0.22857142857142865,0,0,55.0,48.18761600472499,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,range_aware,4.543699999999999,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5514000042458065,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.23383404714642,40.0
queue_stress,mixed,nearest,1.0537,160.00000000000014,0.8000000000000002,0,0,55.0,0.8206529964809306,0,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,cost_optimized,1.16,0.11976047904191624,0.009580838323353299,0,0,55.0,1.62360499962233,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,queue_aware,1.16,0.11976047904191624,0.009580838323353299,0,0,55.0,1.9143230019835755,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,static_queue,1.16,0.11976047904191624,0.009580838323353299,0,0,55.0,1.572502005728893,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,dijkstra,1.16,0.11976047904191624,0.009580838323353299,0,0,55.0,49.081574004958384,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,range_aware,4.5847,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,1.5415000016218983,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,29.979059105709755,40.0
queue_stress,mixed,nearest,2.8655999999999997,7.619047619047624,0.22857142857142865,0,0,55.0,0.7250470007420518,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,cost_optimized,2.8655999999999997,7.619047619047624,0.22857142857142865,0,0,55.0,1.5161980045377277,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,queue_aware,3.489,1.3859182423486276e-11,4.227050639163314e-12,0,0,55.0,1.958227003342472,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,static_queue,3.2371999999999996,0.9460458240946048,0.052032520325203266,0,0,55.0,1.4457930010394193,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,dijkstra,2.8996999999999997,7.619047619047624,0.22857142857142865,0,0,55.0,48.7257509957999,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,range_aware,6.4382,4.6209052868733886e-21,2.2180345376992263e-21,0,0,55.0,2.5309630000265315,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.170650201142784,40.0
queue_stress,mixed,nearest,1.4964000000000002,7.619047619047624,0.22857142857142865,0,0,55.0,0.9621620047255419,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.257413587515508,40.0
queue_stress,mixed,cost_optimized,1.4964000000000002,7.619047619047624,0.22857142857142865,0,0,55.0,2.449658000841737,1,1.6,1.6,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.257413587515508,40.0
